"","folio","fecha_creacion","hora_creacion","dia_semana","fecha_cierre","hora_cierre","incidente_c4","delegacion_inicio","latitud","longitud","codigo_cierre","clas_con_f_alarma","tipo_entrada","delegacion_cierre","ano","mes"
"6054","C5/210214/04796","14/02/2021",15:42:40,"Domingo","14/02/2021",18:10:57,"accidente-motociclista","MILPA ALTA",19.202264,-99.039891,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","MILPA ALTA",2021,2
"6055","C5/210214/04808","14/02/2021",15:57:11,"Domingo","14/02/2021",17:59:55,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.49316003,-99.09924012,"A","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6056","C5/210214/04822","14/02/2021",15:59:28,"Domingo","14/02/2021",19:40:04,"accidente-choque con lesionados","AZCAPOTZALCO",19.49511,-99.154282,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6057","C5/210214/04823","14/02/2021",16:00:13,"Domingo","14/02/2021",16:11:25,"accidente-choque con lesionados","AZCAPOTZALCO",19.49516001,-99.15400008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"6058","C5/210214/04829","14/02/2021",16:00:06,"Domingo","14/02/2021",18:02:10,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.52641998,-99.15887988,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6059","C5/210214/04846","14/02/2021",16:03:39,"Domingo","14/02/2021",16:30:59,"accidente-choque sin lesionados","BENITO JUAREZ",19.3923,-99.17305992,"A","EMERGENCIA","RADIO","BENITO JUAREZ",2021,2
"6060","C5/210214/04849","14/02/2021",16:03:51,"Domingo","14/02/2021",16:43:01,"accidente-choque sin lesionados","IZTAPALAPA",19.34549001,-98.98331004,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6061","C5/210214/04862","14/02/2021",16:05:28,"Domingo","14/02/2021",16:11:08,"accidente-motociclista","MILPA ALTA",19.202264,-99.039891,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MILPA ALTA",2021,2
"6062","C5/210214/04867","14/02/2021",16:06:37,"Domingo","14/02/2021",17:56:23,"accidente-motociclista","IZTAPALAPA",19.37321001,-99.07970004,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6063","C5/210214/04871","14/02/2021",16:07:27,"Domingo","14/02/2021",16:19:18,"accidente-choque con lesionados","IZTAPALAPA",19.37168001,-99.08024004,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6064","C5/210214/04873","14/02/2021",16:07:15,"Domingo","14/02/2021",16:19:36,"accidente-motociclista","IZTAPALAPA",19.37318004,-99.07989012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6065","C5/210214/04883","14/02/2021",16:09:40,"Domingo","14/02/2021",16:27:33,"accidente-choque sin lesionados","IZTAPALAPA",19.34549001,-98.98331004,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6066","C5/210214/04891","14/02/2021",16:10:21,"Domingo","14/02/2021",21:23:19,"accidente-choque sin lesionados","COYOACAN",19.30527,-99.18617004,"A","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"6067","C5/210214/04930","14/02/2021",16:17:30,"Domingo","14/02/2021",16:29:10,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.49316003,-99.09924012,"D","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6068","C5/210214/04954","14/02/2021",16:23:10,"Domingo","14/02/2021",17:13:05,"accidente-motociclista","AZCAPOTZALCO",19.47635001,-99.14693004,"A","URGENCIAS MEDICAS","RADIO","GUSTAVO A. MADERO",2021,2
"6069","C5/210214/04966","14/02/2021",16:24:01,"Domingo","14/02/2021",17:22:45,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.48943997,-99.10082016,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6070","C5/210214/04972","14/02/2021",16:26:11,"Domingo","14/02/2021",16:29:15,"accidente-choque con lesionados","AZCAPOTZALCO",19.47635001,-99.14693004,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"6071","C5/210214/04987","14/02/2021",16:28:34,"Domingo","14/02/2021",18:15:08,"accidente-choque con lesionados","TLALPAN",19.29353004,-99.10573992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6072","C5/210214/04995","14/02/2021",16:29:42,"Domingo","14/02/2021",17:30:05,"accidente-choque con lesionados","MILPA ALTA",19.20675996,-99.06752988,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","MILPA ALTA",2021,2
"6073","C5/210214/05005","14/02/2021",16:31:04,"Domingo","14/02/2021",16:36:38,"accidente-choque con lesionados","TLALPAN",19.28988999,-99.11526984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6074","C5/210214/05006","14/02/2021",16:32:21,"Domingo","14/02/2021",16:35:48,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.52639001,-99.15879996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6075","C5/210214/05013","14/02/2021",16:31:28,"Domingo","14/02/2021",16:46:25,"accidente-choque con lesionados","XOCHIMILCO",19.29447,-99.10248984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6076","C5/210214/05023","14/02/2021",16:34:07,"Domingo","14/02/2021",16:53:21,"lesionado-atropellado","MILPA ALTA",19.21281003,-99.06297984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MILPA ALTA",2021,2
"6077","C5/210214/05029","14/02/2021",16:36:07,"Domingo","14/02/2021",17:41:53,"accidente-choque con lesionados","IZTAPALAPA",19.35781002,-99.05802984,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6078","C5/210214/05037","14/02/2021",16:37:06,"Domingo","14/02/2021",16:38:47,"accidente-choque con lesionados","IZTAPALAPA",19.35781002,-99.05802984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6079","C5/210214/05080","14/02/2021",16:45:08,"Domingo","14/02/2021",16:50:36,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.48939002,-99.10067004,"D","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6080","C5/210214/05098","14/02/2021",16:49:46,"Domingo","14/02/2021",17:04:44,"lesionado-atropellado","COYOACAN",19.35259002,-99.17714988,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"6081","C5/210214/05099","14/02/2021",16:48:48,"Domingo","14/02/2021",18:44:45,"accidente-choque sin lesionados","BENITO JUAREZ",19.39563999,-99.18892008,"A","EMERGENCIA","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"6082","C5/210214/05100","14/02/2021",16:50:21,"Domingo","14/02/2021",18:26:45,"accidente-motociclista","IZTAPALAPA",19.34235,-99.06222996,"A","URGENCIAS MEDICAS","RADIO","IZTAPALAPA",2021,2
"6083","C5/210214/05108","14/02/2021",16:51:09,"Domingo","14/02/2021",20:26:52,"accidente-choque con lesionados","CUAUHTEMOC",19.44073998,-99.14383008,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"6084","C5/210214/05137","14/02/2021",16:56:10,"Domingo","14/02/2021",17:01:23,"accidente-choque sin lesionados","IZTAPALAPA",19.34549001,-98.98331004,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6085","C5/210214/05141","14/02/2021",16:57:15,"Domingo","14/02/2021",17:48:22,"accidente-choque sin lesionados","CUAJIMALPA",19.334658,-99.305712,"I","EMERGENCIA","LLAMADA DEL 911","CUAJIMALPA",2021,2
"6086","C5/210214/06130","14/02/2021",19:53:03,"Domingo","14/02/2021",20:58:19,"accidente-choque con lesionados","MIGUEL HIDALGO",19.44358002,-99.18298008,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6087","C5/210214/06133","14/02/2021",19:53:08,"Domingo","14/02/2021",19:56:41,"accidente-choque con lesionados","MIGUEL HIDALGO",19.44358002,-99.18298008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6088","C5/210214/06154","14/02/2021",19:55:52,"Domingo","14/02/2021",20:05:43,"accidente-choque sin lesionados","TLALPAN",19.28796003,-99.18484992,"D","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"6089","C5/210214/06139","14/02/2021",19:54:06,"Domingo","14/02/2021",19:56:27,"accidente-choque con lesionados","MIGUEL HIDALGO",19.44358002,-99.18298008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6090","C5/210214/06142","14/02/2021",19:52:46,"Domingo","14/02/2021",21:08:51,"accidente-choque sin lesionados","IZTAPALAPA",19.38927996,-99.08376984,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6091","C5/210214/06143","14/02/2021",19:54:50,"Domingo","14/02/2021",19:56:11,"accidente-choque con lesionados","MIGUEL HIDALGO",19.44359001,-99.18311004,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6092","C5/210214/06146","14/02/2021",19:54:46,"Domingo","14/02/2021",19:57:10,"accidente-choque sin lesionados","VENUSTIANO CARRANZA",19.43124003,-99.12476988,"D","EMERGENCIA","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"6093","C5/210214/06162","14/02/2021",19:57:41,"Domingo","14/02/2021",20:43:37,"accidente-motociclista","ALVARO OBREGON",19.33631001,-99.22750992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"6094","C5/210214/06178","14/02/2021",20:01:19,"Domingo","14/02/2021",21:20:17,"accidente-choque sin lesionados","ALVARO OBREGON",19.38002004,-99.24406992,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"6095","C5/210214/06182","14/02/2021",20:01:40,"Domingo","14/02/2021",20:56:22,"lesionado-atropellado","COYOACAN",19.31721003,-99.14798016,"D","URGENCIAS MEDICAS","RADIO","COYOACAN",2021,2
"6096","C5/210214/06221","14/02/2021",20:08:22,"Domingo","14/02/2021",20:17:01,"accidente-choque sin lesionados","IZTAPALAPA",19.34891001,-99.04631004,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6097","C5/210214/06236","14/02/2021",20:10:24,"Domingo","14/02/2021",20:25:32,"lesionado-atropellado","TLALPAN",19.28957004,-99.21755988,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6098","C5/210214/06242","14/02/2021",20:11:43,"Domingo","14/02/2021",20:20:48,"accidente-choque con lesionados","XOCHIMILCO",19.25225001,-99.03013992,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","XOCHIMILCO",2021,2
"6099","C5/210214/06255","14/02/2021",20:14:04,"Domingo","14/02/2021",20:16:45,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.46036997,-99.10253016,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6100","C5/210214/06252","14/02/2021",20:12:55,"Domingo","14/02/2021",21:57:29,"accidente-choque con lesionados","IZTAPALAPA",19.38009996,-99.08709984,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6101","C5/210214/06254","14/02/2021",20:11:35,"Domingo","14/02/2021",20:47:25,"accidente-choque con lesionados","MIGUEL HIDALGO",19.43555004,-99.17835012,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6102","C5/210214/06256","14/02/2021",20:05:55,"Domingo","14/02/2021",20:16:42,"lesionado-atropellado","ALVARO OBREGON",19.36251999,-99.24904008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"6103","C5/210214/06277","14/02/2021",20:10:58,"Domingo","14/02/2021",20:17:34,"accidente-choque con lesionados","IZTAPALAPA",19.36220004,-99.04899996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6104","C5/210214/06299","14/02/2021",20:18:43,"Domingo","14/02/2021",20:20:26,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.46378997,-99.10122012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"6105","C5/210214/06305","14/02/2021",20:20:25,"Domingo","14/02/2021",20:54:59,"accidente-choque sin lesionados","TLALPAN",19.284,-99.176,"N","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"6106","C5/210214/06311","14/02/2021",20:18:57,"Domingo","14/02/2021",21:29:00,"accidente-choque con lesionados","XOCHIMILCO",19.25115003,-99.07008012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","XOCHIMILCO",2021,2
"6107","C5/210214/06314","14/02/2021",20:22:10,"Domingo","14/02/2021",20:23:28,"accidente-choque sin lesionados","IZTAPALAPA",19.34891001,-99.04631004,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6108","C5/210214/06318","14/02/2021",20:22:35,"Domingo","14/02/2021",NA,"accidente-choque con lesionados","CUAUHTEMOC",19.407681,-99.183823,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"6109","C5/210214/06325","14/02/2021",20:23:22,"Domingo","14/02/2021",20:39:16,"accidente-choque con lesionados","CUAUHTEMOC",19.407681,-99.183823,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"6110","C5/210214/06339","14/02/2021",20:24:13,"Domingo","14/02/2021",20:38:20,"accidente-choque sin lesionados","TLALPAN",19.28354004,-99.2385,"N","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"6111","C5/210214/06356","14/02/2021",20:26:25,"Domingo","14/02/2021",20:44:05,"accidente-choque sin lesionados","TLALPAN",19.28721996,-99.22897008,"N","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"6112","C5/210214/06366","14/02/2021",20:30:02,"Domingo","14/02/2021",20:31:15,"accidente-choque sin lesionados","IZTAPALAPA",19.34785998,-99.04619988,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6113","C5/210214/06367","14/02/2021",20:30:14,"Domingo","14/02/2021",20:35:25,"accidente-choque con lesionados","IZTACALCO",19.41948,-99.05806008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"6114","C5/210214/06400","14/02/2021",20:36:18,"Domingo","14/02/2021",20:42:38,"accidente-choque sin lesionados","IZTAPALAPA",19.35092997,-99.07494012,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6115","C5/210214/06451","14/02/2021",20:42:34,"Domingo","14/02/2021",20:52:03,"accidente-choque sin lesionados","IZTAPALAPA",19.35466002,-99.08277012,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6116","C5/210214/06498","14/02/2021",20:53:37,"Domingo","14/02/2021",20:57:21,"accidente-choque sin lesionados","COYOACAN",19.32009003,-99.13789008,"D","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"6117","C5/210214/06502","14/02/2021",20:55:22,"Domingo","14/02/2021",21:59:17,"accidente-choque sin lesionados","MAGDALENA CONTRERAS",19.27134999,-99.24667992,"N","EMERGENCIA","LLAMADA DEL 911","MAGDALENA CONTRERAS",2021,2
"6118","C5/210214/06513","14/02/2021",20:59:00,"Domingo","14/02/2021",22:36:11,"accidente-choque sin lesionados","TLAHUAC",19.30151997,-99.05231988,"D","EMERGENCIA","LLAMADA DEL 911","TLAHUAC",2021,2
"6119","C5/210214/06524","14/02/2021",20:59:59,"Domingo","14/02/2021",22:50:06,"lesionado-atropellado","IZTAPALAPA",19.32071004,-99.08736984,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6120","C5/210214/06542","14/02/2021",21:02:52,"Domingo","14/02/2021",21:23:18,"accidente-volcadura","MILPA ALTA",19.161696,-98.990644,"D","EMERGENCIA","LLAMADA DEL 911","MILPA ALTA",2021,2
"6121","C5/210214/06563","14/02/2021",21:07:30,"Domingo","14/02/2021",22:16:05,"accidente-volcadura","MILPA ALTA",19.161695,-98.990646,"D","EMERGENCIA","LLAMADA DEL 911","MILPA ALTA",2021,2
"6122","C5/210214/06571","14/02/2021",21:06:59,"Domingo","14/02/2021",22:14:51,"accidente-choque con lesionados","MILPA ALTA",19.161696,-98.990644,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MILPA ALTA",2021,2
"6123","C5/210214/06581","14/02/2021",21:11:03,"Domingo","14/02/2021",21:57:32,"accidente-choque sin lesionados","IZTACALCO",19.40499999,-99.06960996,"N","EMERGENCIA","LLAMADA DEL 911","IZTACALCO",2021,2
"6124","C5/210214/06584","14/02/2021",21:11:55,"Domingo","14/02/2021",21:53:28,"accidente-choque sin lesionados","IZTACALCO",19.40031999,-99.09866016,"N","EMERGENCIA","LLAMADA DEL 911","IZTACALCO",2021,2
"6125","C5/210214/06587","14/02/2021",21:11:56,"Domingo","14/02/2021",21:34:17,"accidente-choque sin lesionados","ALVARO OBREGON",19.35783,-99.23258988,"N","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"6126","C5/210214/06610","14/02/2021",21:15:14,"Domingo","14/02/2021",21:19:06,"accidente-choque con lesionados","IZTACALCO",19.41948,-99.05806008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"6127","C5/210214/06604","14/02/2021",21:14:15,"Domingo","14/02/2021",23:29:54,"accidente-volcadura","MIGUEL HIDALGO",19.42790004,-99.20306988,"A","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6128","C5/210214/06605","14/02/2021",21:14:14,"Domingo","14/02/2021",21:22:28,"accidente-choque sin lesionados","IZTACALCO",19.404299,-99.069611,"D","EMERGENCIA","LLAMADA DEL 911","IZTACALCO",2021,2
"6129","C5/210214/06651","14/02/2021",21:19:56,"Domingo","14/02/2021",23:23:04,"accidente-choque sin lesionados","XOCHIMILCO",19.24289001,-99.08543988,"A","EMERGENCIA","LLAMADA DEL 911","XOCHIMILCO",2021,2
"6130","C5/210214/06678","14/02/2021",21:27:40,"Domingo","14/02/2021",22:06:12,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.44584001,-99.17055,"A","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6131","C5/210214/06691","14/02/2021",21:29:55,"Domingo","14/02/2021",21:35:08,"accidente-choque sin lesionados","IZTAPALAPA",19.34060004,-99.00709992,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"6132","C5/210214/06773","14/02/2021",21:44:38,"Domingo","14/02/2021",23:05:21,"accidente-choque sin lesionados","VENUSTIANO CARRANZA",19.43054001,-99.09959004,"A","EMERGENCIA","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"6133","C5/210214/06838","14/02/2021",21:53:02,"Domingo","14/02/2021",21:55:24,"accidente-choque sin lesionados","VENUSTIANO CARRANZA",19.43054001,-99.09959004,"D","EMERGENCIA","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"6134","C5/210214/06842","14/02/2021",21:53:34,"Domingo","14/02/2021",22:09:56,"accidente-choque con lesionados","TLALPAN",19.149814,-99.165587,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6135","IZ/210214/01058","14/02/2021",01:38:03,"Domingo","14/02/2021",14:53:06,"accidente-choque con lesionados","IZTAPALAPA",19.359042,-99.057645,"A","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6136","IZ/210214/01522","14/02/2021",02:35:50,"Domingo","14/02/2021",03:08:59,"lesionado-atropellado","IZTAPALAPA",19.336858,-99.064225,"D","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6137","IZ/210214/03931","14/02/2021",13:09:00,"Domingo","14/02/2021",15:09:08,"accidente-motociclista","XOCHIMILCO",19.270854,-99.131082,"A","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","XOCHIMILCO",2021,2
"6138","IZ/210214/04150","14/02/2021",13:51:43,"Domingo","14/02/2021",16:28:30,"lesionado-atropellado","TLAHUAC",19.285623,-99.042686,"N","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","TLAHUAC",2021,2
"6139","IZ/210214/04483","14/02/2021",14:57:27,"Domingo","14/02/2021",15:04:35,"lesionado-atropellado","IZTAPALAPA",19.360042,-99.061812,"A","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6140","IZ/210214/04958","14/02/2021",16:23:53,"Domingo","14/02/2021",17:27:30,"accidente-choque sin lesionados","IZTAPALAPA",19.34544,-98.983328,"D","EMERGENCIA","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6141","IZ/210214/05270","14/02/2021",17:20:26,"Domingo","14/02/2021",17:23:27,"sismo-choque con lesionados","IZTAPALAPA",19.379341,-99.113133,"D","EMERGENCIA","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6142","IZ/210214/05825","14/02/2021",19:04:11,"Domingo","14/02/2021",22:01:47,"accidente-choque sin lesionados","IZTAPALAPA",19.36029,-99.049121,"A","EMERGENCIA","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6143","IZ/210214/05833","14/02/2021",19:05:44,"Domingo","14/02/2021",19:06:59,"lesionado-atropellado","IZTAPALAPA",19.36029,-99.049121,"D","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6144","IZ/210214/06774","14/02/2021",21:45:22,"Domingo","14/02/2021",22:43:01,"accidente-choque sin lesionados","XOCHIMILCO",19.254417,-99.049812,"A","EMERGENCIA","BOTÓN DE AUXILIO","XOCHIMILCO",2021,2
"6145","IZ/210214/06780","14/02/2021",21:46:03,"Domingo","14/02/2021",21:51:21,"accidente-choque sin lesionados","IZTAPALAPA",19.340199,-99.006949,"D","EMERGENCIA","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"6146","C5/210215/05938","15/02/2021",21:16:54,"Lunes","15/02/2021",21:20:15,"accidente-choque con lesionados","IZTACALCO",19.40385996,-99.06762996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"6147","C5/210215/05947","15/02/2021",21:16:40,"Lunes","15/02/2021",22:12:13,"accidente-choque con lesionados","TLALPAN",19.20008997,-99.1431,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"6148","C5/210215/00234","15/02/2021",00:39:19,"Lunes","15/02/2021",00:42:36,"lesionado-atropellado","MIGUEL HIDALGO",19.45045998,-99.20143008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6149","C5/210215/02468","15/02/2021",11:36:27,"Lunes","15/02/2021",13:54:38,"lesionado-atropellado","VENUSTIANO CARRANZA",19.44280998,-99.07734996,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"6150","C5/210215/02474","15/02/2021",11:37:36,"Lunes","15/02/2021",22:20:09,"accidente-motociclista","CUAUHTEMOC",19.43056998,-99.13669992,"A","URGENCIAS MEDICAS","CÁMARA","CUAUHTEMOC",2021,2
"6151","C5/210215/02486","15/02/2021",11:39:06,"Lunes","15/02/2021",11:44:45,"accidente-choque sin lesionados","ALVARO OBREGON",19.38949002,-99.18956016,"D","EMERGENCIA","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"6152","C5/210215/04697","15/02/2021",17:56:12,"Lunes","15/02/2021",17:58:33,"accidente-motociclista","MIGUEL HIDALGO",19.44378,-99.19742004,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6153","C5/210215/04692","15/02/2021",17:54:34,"Lunes","15/02/2021",21:26:36,"accidente-choque sin lesionados","TLAHUAC",19.27756998,-99.00977004,"A","EMERGENCIA","LLAMADA DEL 911","TLAHUAC",2021,2
"6154","C5/210215/04696","15/02/2021",17:56:26,"Lunes","15/02/2021",20:33:28,"cadáver-accidente automovilístico","MIGUEL HIDALGO",19.44434997,-99.19879992,"A","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"6155","C5/210215/05971","15/02/2021",21:24:10,"Lunes","15/02/2021",21:26:49,"accidente-choque con lesionados","AZCAPOTZALCO",19.46903004,-99.18294012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"6156","C5/210215/06000","15/02/2021",21:30:08,"Lunes","15/02/2021",21:38:46,"accidente-choque con lesionados","IZTACALCO",19.40385996,-99.06762996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"6157","C5/210215/00244","15/02/2021",00:41:53,"Lunes","15/02/2021",00:49:28,"lesionado-atropellado","MIGUEL HIDALGO",19.45045998,-99.20143008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
